ID,Prob1
48789, 0.28509
48790, 0.50498
48791, 0.28882
48792, 0.49400
48793, 0.34296
48794, 0.31876
48795, 0.28414
48796, 0.38707
48797, 0.25513
48798, 0.38558
48799, 0.35238
48800, 0.46394
48801, 0.39149
48802, 0.35493
48803, 0.41186
48804, 0.31415
48805, 0.50461
48806, 0.52237
48807, 0.52702
48808, 0.33412
48809, 0.34783
48810, 0.30191
48811, 0.53190
48812, 0.61097
48813, 0.44816
48814, 0.46110
48815, 0.31171
48816, 0.43846
48817, 0.51490
48818, 0.51185
48819, 0.37556
48820, 0.27854
48821, 0.47036
48822, 0.46020
48823, 0.34207
48824, 0.35096
48825, 0.54130
48826, 0.40816
48827, 0.29621
48828, 0.31221
48829, 0.37065
48830, 0.45694
48831, 0.21481
48832, 0.48488
48833, 0.45917
48834, 0.61971
48835, 0.27192
48836, 0.37804
48837, 0.27089
48838, 0.45044
48839, 0.27421
48840, 0.49564
48841, 0.30553
48842, 0.39042
48843, 0.26502
48844, 0.38487
48845, 0.45253
48846, 0.41941
48847, 0.56448
48848, 0.25400
48849, 0.52656
48850, 0.33538
48851, 0.39753
48852, 0.29363
48853, 0.60304
48854, 0.44070
48855, 0.38177
48856, 0.35779
48857, 0.44695
48858, 0.38757
48859, 0.81305
48860, 0.37805
48861, 0.27822
48862, 0.34463
48863, 0.36821
48864, 0.39283
48865, 0.33132
48866, 0.29373
48867, 0.29899
48868, 0.47110
48869, 0.34733
48870, 0.48796
48871, 0.38456
48872, 0.34633
48873, 0.38868
48874, 0.35375
48875, 0.43593
48876, 0.33940
48877, 0.34664
48878, 0.35365
48879, 0.35107
48880, 0.54910
48881, 0.46733
48882, 0.30410
48883, 0.43284
48884, 0.34760
48885, 0.41303
48886, 0.47991
48887, 0.28444
48888, 0.43601
48889, 0.31205
48890, 0.46603
48891, 0.58905
48892, 0.34557
48893, 0.34631
48894, 0.50873
48895, 0.42025
48896, 0.40475
48897, 0.54514
48898, 0.47349
48899, 0.26723
48900, 0.36627
48901, 0.31212
48902, 0.29926
48903, 0.41198
48904, 0.43246
48905, 0.32702
48906, 0.47807
48907, 0.45839
48908, 0.33791
48909, 0.60901
48910, 0.52238
48911, 0.29363
48912, 0.45701
48913, 0.49456
48914, 0.48305
48915, 0.42667
48916, 0.29266
48917, 0.43481
48918, 0.68129
48919, 0.29797
48920, 0.33610
48921, 0.35441
48922, 0.27368
48923, 0.31791
48924, 0.33693
48925, 0.29655
48926, 0.28706
48927, 0.37274
48928, 0.42183
48929, 0.51721
48930, 0.31363
48931, 0.36221
48932, 0.30384
48933, 0.39824
48934, 0.32595
48935, 0.43150
48936, 0.53117
48937, 0.43856
48938, 0.30617
48939, 0.33827
48940, 0.51590
48941, 0.54239
48942, 0.52816
48943, 0.43796
48944, 0.28306
48945, 0.31523
48946, 0.30908
48947, 0.28292
48948, 0.31407
48949, 0.39869
48950, 0.34222
48951, 0.30494
48952, 0.27381
48953, 0.30679
48954, 0.30748
48955, 0.32200
48956, 0.39608
48957, 0.39437
48958, 0.27792
48959, 0.48061
48960, 0.30529
48961, 0.33683
48962, 0.37811
48963, 0.29538
48964, 0.50209
48965, 0.57584
48966, 0.44516
48967, 0.42934
48968, 0.45500
48969, 0.34031
48970, 0.35240
48971, 0.56493
48972, 0.34225
48973, 0.53151
48974, 0.35698
48975, 0.34334
48976, 0.57273
48977, 0.29106
48978, 0.34128
48979, 0.32931
48980, 0.31994
48981, 0.26817
48982, 0.35051
48983, 0.37817
48984, 0.30409
48985, 0.37983
48986, 0.33087
48987, 0.44837
48988, 0.53826
48989, 0.56844
48990, 0.30113
48991, 0.40567
48992, 0.33119
48993, 0.49731
48994, 0.31728
48995, 0.31165
48996, 0.31784
48997, 0.42604
48998, 0.11365
48999, 0.44670
49000, 0.30235
49001, 0.45854
49002, 0.48277
49003, 0.33422
49004, 0.28389
49005, 0.29581
49006, 0.62613
49007, 0.28208
49008, 0.43797
49009, 0.41641
49010, 0.30572
49011, 0.41960
49012, 0.39250
49013, 0.47999
49014, 0.35179
49015, 0.28938
49016, 0.56920
49017, 0.35814
49018, 0.32137
49019, 0.32816
49020, 0.39992
49021, 0.34378
49022, 0.31798
49023, 0.53679
49024, 0.43634
49025, 0.33503
49026, 0.50381
49027, 0.29064
49028, 0.31143
49029, 0.35929
49030, 0.30100
49031, 0.72757
49032, 0.30711
49033, 0.30115
49034, 0.45592
49035, 0.54165
49036, 0.48919
49037, 0.50010
49038, 0.31875
49039, 0.56548
49040, 0.27469
49041, 0.34835
49042, 0.41135
49043, 0.27463
49044, 0.33396
49045, 0.45694
49046, 0.35822
49047, 0.46124
49048, 0.35854
49049, 0.62460
49050, 0.39967
49051, 0.42887
49052, 0.37560
49053, 0.37544
49054, 0.30362
49055, 0.31773
49056, 0.33323
49057, 0.33628
49058, 0.31749
49059, 0.35723
49060, 0.32542
49061, 0.30784
49062, 0.26952
49063, 0.51066
49064, 0.54616
49065, 0.45661
49066, 0.40277
49067, 0.26917
49068, 0.34525
49069, 0.33108
49070, 0.33172
49071, 0.35115
49072, 0.27228
49073, 0.31905
49074, 0.35325
49075, 0.40932
49076, 0.50692
49077, 0.30659
49078, 0.45558
49079, 0.35931
49080, 0.50429
49081, 0.40355
49082, 0.43560
49083, 0.30111
49084, 0.34877
49085, 0.36136
49086, 0.52892
49087, 0.61139
49088, 0.42537
49089, 0.59275
49090, 0.42345
49091, 0.33392
49092, 0.26241
49093, 0.39344
49094, 0.47808
49095, 0.54442
49096, 0.46810
49097, 0.45257
49098, 0.36246
49099, 0.37217
49100, 0.30856
49101, 0.39483
49102, 0.50928
49103, 0.29978
49104, 0.29668
49105, 0.38063
49106, 0.32636
49107, 0.48502
49108, 0.27059
49109, 0.30425
49110, 0.30798
49111, 0.57425
49112, 0.36457
49113, 0.26823
49114, 0.31355
49115, 0.36103
49116, 0.39843
49117, 0.31295
49118, 0.42851
49119, 0.57202
49120, 0.29729
49121, 0.30173
49122, 0.55135
49123, 0.33072
49124, 0.27837
49125, 0.45233
49126, 0.42767
49127, 0.37069
49128, 0.30123
49129, 0.29672
49130, 0.30932
49131, 0.49389
49132, 0.33965
49133, 0.54656
49134, 0.66844
49135, 0.37171
49136, 0.38076
49137, 0.55075
49138, 0.37658
49139, 0.31926
49140, 0.30536
49141, 0.37333
49142, 0.30751
49143, 0.29880
49144, 0.29176
49145, 0.50601
49146, 0.26796
49147, 0.25810
49148, 0.35495
49149, 0.35660
49150, 0.26574
49151, 0.30787
49152, 0.43117
49153, 0.32165
49154, 0.38524
49155, 0.34831
49156, 0.40499
49157, 0.28113
49158, 0.34241
49159, 0.49631
49160, 0.37586
49161, 0.39164
49162, 0.57904
49163, 0.35162
49164, 0.56109
49165, 0.29500
49166, 0.40188
49167, 0.27052
49168, 0.42096
49169, 0.27527
49170, 0.34678
49171, 0.50249
49172, 0.40937
49173, 0.29537
49174, 0.29429
49175, 0.38729
49176, 0.33401
49177, 0.34214
49178, 0.32879
49179, 0.40464
49180, 0.38608
49181, 0.35291
49182, 0.51975
49183, 0.39335
49184, 0.44195
49185, 0.49026
49186, 0.14591
49187, 0.44032
49188, 0.32014
49189, 0.42043
49190, 0.30423
49191, 0.32981
49192, 0.28646
49193, 0.27032
49194, 0.27740
49195, 0.56954
49196, 0.39147
49197, 0.43717
49198, 0.38745
49199, 0.32209
49200, 0.31912
49201, 0.45820
49202, 0.47172
49203, 0.36119
49204, 0.30864
49205, 0.32858
49206, 0.42572
49207, 0.42015
49208, 0.34309
49209, 0.43088
49210, 0.11025
49211, 0.31977
49212, 0.25505
49213, 0.49708
49214, 0.33326
49215, 0.46665
49216, 0.29465
49217, 0.34260
49218, 0.64897
49219, 0.55467
49220, 0.29322
49221, 0.44340
49222, 0.29051
49223, 0.37410
49224, 0.38523
49225, 0.32956
49226, 0.29456
49227, 0.40287
49228, 0.41225
49229, 0.37263
49230, 0.56545
49231, 0.43380
49232, 0.52402
49233, 0.45917
49234, 0.46655
49235, 0.40014
49236, 0.42663
49237, 0.39999
49238, 0.35020
49239, 0.56123
49240, 0.43586
49241, 0.62128
49242, 0.33745
49243, 0.28714
49244, 0.29740
49245, 0.49179
49246, 0.27007
49247, 0.49718
49248, 0.48161
49249, 0.32590
49250, 0.32867
49251, 0.35263
49252, 0.33084
49253, 0.70839
49254, 0.26866
49255, 0.30163
49256, 0.40411
49257, 0.58563
49258, 0.31278
49259, 0.58383
49260, 0.41117
49261, 0.44193
49262, 0.32065
49263, 0.32558
49264, 0.31615
49265, 0.30327
49266, 0.31507
49267, 0.32385
49268, 0.43278
49269, 0.33433
49270, 0.49177
49271, 0.49505
49272, 0.48350
49273, 0.33629
49274, 0.32487
49275, 0.37599
49276, 0.52445
49277, 0.35601
49278, 0.43184
49279, 0.29952
49280, 0.38691
49281, 0.37657
49282, 0.37277
49283, 0.50640
49284, 0.30025
49285, 0.34873
49286, 0.43155
49287, 0.35154
49288, 0.35387
49289, 0.30981
49290, 0.24955
49291, 0.29500
49292, 0.31753
49293, 0.35705
49294, 0.32586
49295, 0.45141
49296, 0.44319
49297, 0.31806
49298, 0.53612
49299, 0.60106
49300, 0.39466
49301, 0.49167
49302, 0.60041
49303, 0.46387
49304, 0.36357
49305, 0.31735
49306, 0.52706
49307, 0.40683
49308, 0.59430
49309, 0.36266
49310, 0.54267
49311, 0.32443
49312, 0.51215
49313, 0.34254
49314, 0.31515
49315, 0.31457
49316, 0.48254
49317, 0.38581
49318, 0.34318
49319, 0.56909
49320, 0.47667
49321, 0.29926
49322, 0.45972
49323, 0.25585
49324, 0.35574
49325, 0.35171
49326, 0.42930
49327, 0.31393
49328, 0.66213
49329, 0.55714
49330, 0.25931
49331, 0.29123
49332, 0.31225
49333, 0.32396
49334, 0.39130
49335, 0.40417
49336, 0.55259
49337, 0.50290
49338, 0.37377
49339, 0.36514
49340, 0.28130
49341, 0.31872
49342, 0.32761
49343, 0.35834
49344, 0.50739
49345, 0.33129
49346, 0.39502
49347, 0.38078
49348, 0.44662
49349, 0.49325
49350, 0.41384
49351, 0.32019
49352, 0.31551
49353, 0.53551
49354, 0.60375
49355, 0.36517
49356, 0.42795
49357, 0.52179
49358, 0.46502
49359, 0.29979
49360, 0.34991
49361, 0.47474
49362, 0.30349
49363, 0.34059
49364, 0.42899
49365, 0.51460
49366, 0.32001
49367, 0.32186
49368, 0.39829
49369, 0.47915
49370, 0.33341
49371, 0.78014
49372, 0.43333
49373, 0.32799
49374, 0.49833
49375, 0.44068
49376, 0.62363
49377, 0.45500
49378, 0.25316
49379, 0.46587
49380, 0.50462
49381, 0.31004
49382, 0.40134
49383, 0.52533
49384, 0.42166
49385, 0.31312
49386, 0.43265
49387, 0.27088
49388, 0.29032
49389, 0.34111
49390, 0.36882
49391, 0.34643
49392, 0.36360
49393, 0.42464
49394, 0.37601
49395, 0.34327
49396, 0.40617
49397, 0.41168
49398, 0.32741
49399, 0.31189
49400, 0.28122
49401, 0.40308
49402, 0.27052
49403, 0.35713
49404, 0.33421
49405, 0.30018
49406, 0.32209
49407, 0.36869
49408, 0.27863
49409, 0.31446
49410, 0.43113
49411, 0.47587
49412, 0.29713
49413, 0.40508
49414, 0.55841
49415, 0.41945
49416, 0.43176
49417, 0.31224
49418, 0.28509
49419, 0.35471
49420, 0.27489
49421, 0.32488
49422, 0.54201
49423, 0.38589
49424, 0.36393
49425, 0.35873
49426, 0.52801
49427, 0.33674
49428, 0.33223
49429, 0.32318
49430, 0.40112
49431, 0.37205
49432, 0.38853
49433, 0.44121
49434, 0.33713
49435, 0.33790
49436, 0.44144
49437, 0.51840
49438, 0.33856
49439, 0.35545
49440, 0.43765
49441, 0.32319
49442, 0.43401
49443, 0.47946
49444, 0.44356
49445, 0.44797
49446, 0.43301
49447, 0.33949
49448, 0.64214
49449, 0.43136
49450, 0.41359
49451, 0.42627
49452, 0.32480
49453, 0.34624
49454, 0.48567
49455, 0.36845
49456, 0.47192
49457, 0.26417
49458, 0.57768
49459, 0.48170
49460, 0.39575
49461, 0.45519
49462, 0.53142
49463, 0.34826
49464, 0.34618
49465, 0.41045
49466, 0.30375
49467, 0.31322
49468, 0.32302
49469, 0.37167
49470, 0.38397
49471, 0.26812
49472, 0.36844
49473, 0.44267
49474, 0.32502
49475, 0.32397
49476, 0.36060
49477, 0.38848
49478, 0.49196
49479, 0.30718
49480, 0.28096
49481, 0.35567
49482, 0.32600
49483, 0.30646
49484, 0.33494
49485, 0.38040
49486, 0.35890
49487, 0.40310
49488, 0.31997
49489, 0.53296
49490, 0.26578
49491, 0.35811
49492, 0.29656
49493, 0.53580
49494, 0.49221
49495, 0.45559
49496, 0.40421
49497, 0.36929
49498, 0.26577
49499, 0.32447
49500, 0.29734
49501, 0.42756
49502, 0.31751
49503, 0.42894
49504, 0.35324
49505, 0.34455
49506, 0.54899
49507, 0.35209
49508, 0.51553
49509, 0.46415
49510, 0.33672
49511, 0.31287
49512, 0.59612
49513, 0.36911
49514, 0.70750
49515, 0.31024
49516, 0.29542
49517, 0.35004
49518, 0.31059
49519, 0.31184
49520, 0.39251
49521, 0.31938
49522, 0.41186
49523, 0.29789
49524, 0.33093
49525, 0.37011
49526, 0.57919
49527, 0.09633
49528, 0.47682
49529, 0.45663
49530, 0.41431
49531, 0.33976
49532, 0.39907
49533, 0.32241
49534, 0.33725
49535, 0.34906
49536, 0.52951
49537, 0.30483
49538, 0.39006
49539, 0.46389
49540, 0.59358
49541, 0.32996
49542, 0.36241
49543, 0.33019
49544, 0.38698
49545, 0.40150
49546, 0.29749
49547, 0.28214
49548, 0.48680
49549, 0.48860
49550, 0.47488
49551, 0.40001
49552, 0.28800
49553, 0.53554
49554, 0.65589
49555, 0.46839
49556, 0.39687
49557, 0.28473
49558, 0.31392
49559, 0.29888
49560, 0.54337
49561, 0.41786
49562, 0.47783
49563, 0.43038
49564, 0.30347
49565, 0.29692
49566, 0.26762
49567, 0.26762
49568, 0.31512
49569, 0.40206
49570, 0.38660
49571, 0.45705
49572, 0.36853
49573, 0.54542
49574, 0.34736
49575, 0.36922
49576, 0.12702
49577, 0.32926
49578, 0.59728
49579, 0.68174
49580, 0.29489
49581, 0.37514
49582, 0.50677
49583, 0.40796
49584, 0.38408
49585, 0.51136
49586, 0.48121
49587, 0.42321
49588, 0.29661
49589, 0.50067
49590, 0.43125
49591, 0.52782
49592, 0.39603
49593, 0.33293
49594, 0.35209
49595, 0.54528
49596, 0.50887
49597, 0.37105
49598, 0.61889
49599, 0.52347
49600, 0.45811
49601, 0.42516
49602, 0.37395
49603, 0.38132
49604, 0.32760
49605, 0.27585
49606, 0.63192
49607, 0.39665
49608, 0.40484
49609, 0.39507
49610, 0.28429
49611, 0.28594
49612, 0.36092
49613, 0.34313
49614, 0.29505
49615, 0.40057
49616, 0.48825
49617, 0.32628
49618, 0.42523
49619, 0.46983
49620, 0.33724
49621, 0.35216
49622, 0.38842
49623, 0.44965
49624, 0.34833
49625, 0.34287
49626, 0.35334
49627, 0.41753
49628, 0.40083
49629, 0.38951
49630, 0.39742
49631, 0.34922
49632, 0.10599
49633, 0.32213
49634, 0.32160
49635, 0.08958
49636, 0.52660
49637, 0.58452
49638, 0.42207
49639, 0.33452
49640, 0.51765
49641, 0.31459
49642, 0.36938
49643, 0.48300
49644, 0.25981
49645, 0.30820
49646, 0.44742
49647, 0.39651
49648, 0.31738
49649, 0.53504
49650, 0.45598
49651, 0.36041
49652, 0.29910
49653, 0.30466
49654, 0.25864
49655, 0.48195
49656, 0.34139
49657, 0.29336
49658, 0.42527
49659, 0.39353
49660, 0.40543
49661, 0.36063
49662, 0.28231
49663, 0.51409
49664, 0.39348
49665, 0.32471
49666, 0.65213
49667, 0.30389
49668, 0.34098
49669, 0.39175
49670, 0.31990
49671, 0.39952
49672, 0.64427
49673, 0.30824
49674, 0.47372
49675, 0.30658
49676, 0.50789
49677, 0.35833
49678, 0.50976
49679, 0.36299
49680, 0.62881
49681, 0.47412
49682, 0.28835
49683, 0.37116
49684, 0.35930
49685, 0.35688
49686, 0.35054
49687, 0.44428
49688, 0.48395
49689, 0.46960
49690, 0.37193
49691, 0.31645
49692, 0.50160
49693, 0.37776
49694, 0.35853
49695, 0.43513
49696, 0.36412
49697, 0.42341
49698, 0.38918
49699, 0.67564
49700, 0.31923
49701, 0.37957
49702, 0.50020
49703, 0.47274
49704, 0.44764
49705, 0.46044
49706, 0.61778
49707, 0.49690
49708, 0.40074
49709, 0.30896
49710, 0.42661
49711, 0.40620
49712, 0.27786
49713, 0.45783
49714, 0.31002
49715, 0.34570
49716, 0.30674
49717, 0.38320
49718, 0.32976
49719, 0.27289
49720, 0.42601
49721, 0.28008
49722, 0.41159
49723, 0.29090
49724, 0.39168
49725, 0.28771
49726, 0.35222
49727, 0.42080
49728, 0.42274
49729, 0.35463
49730, 0.35467
49731, 0.28810
49732, 0.43095
49733, 0.27551
49734, 0.29559
49735, 0.38094
49736, 0.53135
49737, 0.35246
49738, 0.31864
49739, 0.47850
49740, 0.25276
49741, 0.33097
49742, 0.62605
49743, 0.34227
49744, 0.30694
49745, 0.31430
49746, 0.44920
49747, 0.36051
49748, 0.36435
49749, 0.31972
49750, 0.27570
49751, 0.26193
49752, 0.43593
49753, 0.38299
49754, 0.40907
49755, 0.36695
49756, 0.42844
49757, 0.32761
49758, 0.32974
49759, 0.28946
49760, 0.28810
49761, 0.32990
49762, 0.40121
49763, 0.41035
49764, 0.14492
49765, 0.34751
49766, 0.33665
49767, 0.32080
49768, 0.31895
49769, 0.29511
49770, 0.48771
49771, 0.29285
49772, 0.37080
49773, 0.45593
49774, 0.32481
49775, 0.31123
49776, 0.29470
49777, 0.33053
49778, 0.32098
49779, 0.34720
49780, 0.34808
49781, 0.39893
49782, 0.44828
49783, 0.36911
49784, 0.50723
49785, 0.41029
49786, 0.45818
49787, 0.46323
49788, 0.35936
49789, 0.34271
49790, 0.44693
49791, 0.39217
49792, 0.41875
49793, 0.36940
49794, 0.29879
49795, 0.49904
49796, 0.38483
49797, 0.47214
49798, 0.56280
49799, 0.29494
49800, 0.36471
49801, 0.37681
49802, 0.58562
49803, 0.42194
49804, 0.35204
49805, 0.29616
49806, 0.29975
49807, 0.34701
49808, 0.40180
49809, 0.33239
49810, 0.29384
49811, 0.31781
49812, 0.27725
49813, 0.28909
49814, 0.27277
49815, 0.37901
49816, 0.29368
49817, 0.36484
49818, 0.54475
49819, 0.42614
49820, 0.46015
49821, 0.36037
49822, 0.40489
49823, 0.34202
49824, 0.33217
49825, 0.32754
49826, 0.36743
49827, 0.29979
49828, 0.29818
49829, 0.32648
49830, 0.37015
49831, 0.36918
49832, 0.44218
49833, 0.38143
49834, 0.51635
49835, 0.33034
49836, 0.39061
49837, 0.44276
49838, 0.43578
49839, 0.28624
49840, 0.43999
49841, 0.38888
49842, 0.31003
49843, 0.34290
49844, 0.42744
49845, 0.41655
49846, 0.33720
49847, 0.42893
49848, 0.42022
49849, 0.28478
49850, 0.37881
49851, 0.51564
49852, 0.40622
49853, 0.53016
49854, 0.29167
49855, 0.33108
49856, 0.34258
49857, 0.36104
49858, 0.27541
49859, 0.27216
49860, 0.33663
49861, 0.33589
49862, 0.27137
49863, 0.44773
49864, 0.35637
49865, 0.31289
49866, 0.38973
49867, 0.12311
49868, 0.53593
49869, 0.51833
49870, 0.34808
49871, 0.47816
49872, 0.13057
49873, 0.38391
49874, 0.29711
49875, 0.42832
49876, 0.42070
49877, 0.32417
49878, 0.43003
49879, 0.41689
49880, 0.30269
49881, 0.29324
49882, 0.50379
49883, 0.43727
49884, 0.58864
49885, 0.47753
49886, 0.29018
49887, 0.33730
49888, 0.27520
49889, 0.48463
49890, 0.29753
49891, 0.40563
49892, 0.30602
49893, 0.45559
49894, 0.31099
49895, 0.25323
49896, 0.60386
49897, 0.38798
49898, 0.27006
49899, 0.39507
49900, 0.52969
49901, 0.33041
49902, 0.40113
49903, 0.33789
49904, 0.30780
49905, 0.30159
49906, 0.45304
49907, 0.33880
49908, 0.25760
49909, 0.39071
49910, 0.35918
49911, 0.25860
49912, 0.57243
49913, 0.33888
49914, 0.39916
49915, 0.33631
49916, 0.36045
49917, 0.41994
49918, 0.57844
49919, 0.42650
49920, 0.39842
49921, 0.38549
49922, 0.32466
49923, 0.35966
49924, 0.31038
49925, 0.38887
49926, 0.59970
49927, 0.46593
49928, 0.40200
49929, 0.38246
49930, 0.50960
49931, 0.41698
49932, 0.52475
49933, 0.32783
49934, 0.44131
49935, 0.29434
49936, 0.33829
49937, 0.31892
49938, 0.33132
49939, 0.54697
49940, 0.33238
49941, 0.24164
49942, 0.37073
49943, 0.45344
49944, 0.32922
49945, 0.35287
49946, 0.38329
49947, 0.46338
49948, 0.35869
49949, 0.28838
49950, 0.41901
49951, 0.52853
49952, 0.52983
49953, 0.34218
49954, 0.42422
49955, 0.35246
49956, 0.45534
49957, 0.28519
49958, 0.39880
49959, 0.48370
49960, 0.45007
49961, 0.36325
49962, 0.48399
49963, 0.34927
49964, 0.36978
49965, 0.48615
49966, 0.40277
49967, 0.42949
49968, 0.36019
49969, 0.42338
49970, 0.45492
49971, 0.45221
49972, 0.26101
49973, 0.44009
49974, 0.37083
49975, 0.47220
49976, 0.34946
49977, 0.47413
49978, 0.64272
49979, 0.31384
49980, 0.45050
49981, 0.35654
49982, 0.35009
49983, 0.47864
49984, 0.44754
49985, 0.61913
49986, 0.40600
49987, 0.52941
49988, 0.37070
49989, 0.30818
49990, 0.32650
49991, 0.30262
49992, 0.42632
49993, 0.38784
49994, 0.54120
49995, 0.35575
49996, 0.44328
49997, 0.30462
49998, 0.39119
49999, 0.28243
50000, 0.36914
50001, 0.42630
50002, 0.42069
50003, 0.31662
50004, 0.40535
50005, 0.48677
50006, 0.37789
50007, 0.39072
50008, 0.34479
50009, 0.50066
50010, 0.30432
50011, 0.32243
50012, 0.44917
50013, 0.30029
50014, 0.31666
50015, 0.28409
50016, 0.30140
50017, 0.35959
50018, 0.30156
50019, 0.31684
50020, 0.43039
50021, 0.41253
50022, 0.31548
50023, 0.32921
50024, 0.34895
50025, 0.44482
50026, 0.35567
50027, 0.38401
50028, 0.36294
50029, 0.49872
50030, 0.35609
50031, 0.40302
50032, 0.36819
50033, 0.37334
50034, 0.41942
50035, 0.54832
50036, 0.35201
50037, 0.31311
50038, 0.26544
50039, 0.36619
50040, 0.54057
50041, 0.49752
50042, 0.35998
50043, 0.25859
50044, 0.69179
50045, 0.28903
50046, 0.64615
50047, 0.31339
50048, 0.43903
50049, 0.43448
50050, 0.49585
50051, 0.34915
50052, 0.30704
50053, 0.28958
50054, 0.42791
50055, 0.35767
50056, 0.29055
50057, 0.28902
50058, 0.28163
50059, 0.30580
50060, 0.30027
50061, 0.43714
50062, 0.27100
50063, 0.33973
50064, 0.43199
50065, 0.29030
50066, 0.35369
50067, 0.41121
50068, 0.32665
50069, 0.32045
50070, 0.32805
50071, 0.62759
50072, 0.43502
50073, 0.30116
50074, 0.27676
50075, 0.33394
50076, 0.28882
50077, 0.34314
50078, 0.30922
50079, 0.39617
50080, 0.48152
50081, 0.40329
50082, 0.30033
50083, 0.46155
50084, 0.55558
50085, 0.33601
50086, 0.31052
50087, 0.43721
50088, 0.45337
50089, 0.55109
50090, 0.36095
50091, 0.37285
50092, 0.32443
50093, 0.37606
50094, 0.31337
50095, 0.27365
50096, 0.30291
50097, 0.26715
50098, 0.40561
50099, 0.33118
50100, 0.30987
50101, 0.54332
50102, 0.36799
50103, 0.30675
50104, 0.45496
50105, 0.37171
50106, 0.40810
50107, 0.39393
50108, 0.36608
50109, 0.36946
50110, 0.30718
50111, 0.45125
50112, 0.44251
50113, 0.43568
50114, 0.37947
50115, 0.29576
50116, 0.35408
50117, 0.55999
50118, 0.29299
50119, 0.30726
50120, 0.30304
50121, 0.50572
50122, 0.50086
50123, 0.32588
50124, 0.50942
50125, 0.55478
50126, 0.28108
50127, 0.32321
50128, 0.51384
50129, 0.30512
50130, 0.37719
50131, 0.38753
50132, 0.41969
50133, 0.30682
50134, 0.29951
50135, 0.34496
50136, 0.32544
50137, 0.35826
50138, 0.34769
50139, 0.68787
50140, 0.32343
50141, 0.34964
50142, 0.55725
50143, 0.32900
50144, 0.32328
50145, 0.34303
50146, 0.42718
50147, 0.34591
50148, 0.37059
50149, 0.36786
50150, 0.26969
50151, 0.49240
50152, 0.31319
50153, 0.40390
50154, 0.33582
50155, 0.28041
50156, 0.25459
50157, 0.31546
50158, 0.35863
50159, 0.57153
50160, 0.31394
50161, 0.60467
50162, 0.28599
50163, 0.31266
50164, 0.45919
50165, 0.32268
50166, 0.48433
50167, 0.35778
50168, 0.35520
50169, 0.32052
50170, 0.40999
50171, 0.30680
50172, 0.43629
50173, 0.40739
50174, 0.57899
50175, 0.33645
50176, 0.31680
50177, 0.45691
50178, 0.41298
50179, 0.32506
50180, 0.39281
50181, 0.31896
50182, 0.40123
50183, 0.32437
50184, 0.48846
50185, 0.63615
50186, 0.33775
50187, 0.40204
50188, 0.39077
50189, 0.46187
50190, 0.34305
50191, 0.38698
50192, 0.49516
50193, 0.38090
50194, 0.26369
50195, 0.45975
50196, 0.70228
50197, 0.40314
50198, 0.40869
50199, 0.55357
50200, 0.15216
50201, 0.37263
50202, 0.26753
50203, 0.65912
50204, 0.34238
50205, 0.35905
50206, 0.38046
50207, 0.30460
50208, 0.41304
50209, 0.30511
50210, 0.38064
50211, 0.33829
50212, 0.31171
50213, 0.27336
50214, 0.36165
50215, 0.34058
50216, 0.47285
50217, 0.29416
50218, 0.44465
50219, 0.34077
50220, 0.25420
50221, 0.30388
50222, 0.31983
50223, 0.39068
50224, 0.33284
50225, 0.29786
50226, 0.38829
50227, 0.33530
50228, 0.37415
50229, 0.29489
50230, 0.55343
50231, 0.33034
50232, 0.52222
50233, 0.41565
50234, 0.30731
50235, 0.34069
50236, 0.43513
50237, 0.43292
50238, 0.52338
50239, 0.33035
50240, 0.33555
50241, 0.29130
50242, 0.37312
50243, 0.31708
50244, 0.29604
50245, 0.48266
50246, 0.34138
50247, 0.34282
50248, 0.36562
50249, 0.29144
50250, 0.41304
50251, 0.52041
50252, 0.34138
50253, 0.51114
50254, 0.37689
50255, 0.50585
50256, 0.33805
50257, 0.34233
50258, 0.64311
50259, 0.42746
50260, 0.28879
50261, 0.40243
50262, 0.34726
50263, 0.44086
50264, 0.32322
50265, 0.33584
50266, 0.50759
50267, 0.46159
50268, 0.50162
50269, 0.45699
50270, 0.39028
50271, 0.31539
50272, 0.52109
50273, 0.62396
50274, 0.27355
50275, 0.28943
50276, 0.64327
50277, 0.32268
50278, 0.44670
50279, 0.38316
50280, 0.27983
50281, 0.43351
50282, 0.32930
50283, 0.47989
50284, 0.32403
50285, 0.57669
50286, 0.32622
50287, 0.49725
50288, 0.45973
50289, 0.31883
50290, 0.35906
50291, 0.41272
50292, 0.43157
50293, 0.29716
50294, 0.35029
50295, 0.58918
50296, 0.44730
50297, 0.27417
50298, 0.31077
50299, 0.29848
50300, 0.31549
50301, 0.27923
50302, 0.31430
50303, 0.36061
50304, 0.34401
50305, 0.29885
50306, 0.32636
50307, 0.31176
50308, 0.28700
50309, 0.44688
50310, 0.41560
50311, 0.64615
50312, 0.35294
50313, 0.48573
50314, 0.31943
50315, 0.49296
50316, 0.34567
50317, 0.36307
50318, 0.28398
50319, 0.44529
50320, 0.37285
50321, 0.37735
50322, 0.34232
50323, 0.34014
50324, 0.34439
50325, 0.27728
50326, 0.56095
50327, 0.38696
50328, 0.41074
50329, 0.37781
50330, 0.56873
50331, 0.33430
50332, 0.31543
50333, 0.33755
50334, 0.35901
50335, 0.44090
50336, 0.27302
50337, 0.34202
50338, 0.65436
50339, 0.46096
50340, 0.41939
50341, 0.53255
50342, 0.33884
